ride_id,driver_id,pickup_location_id,dropoff_location_id,pickup_datetime,trip_duration_minutes,fare_amount
7205,80,15,133,2026-02-15 16:01:00,10,16.13
5282,338,203,131,2026-02-15 16:12:00,46,74.97
8705,210,120,137,2026-02-15 16:19:00,38,58.42
445,385,239,132,2026-02-15 16:31:00,32,49.66
6266,178,253,230,2026-02-15 16:32:00,7,12.46
10466,201,183,265,2026-02-15 16:33:00,16,23.54
4852,139,230,60,2026-02-15 16:35:00,5,11.16
7223,109,108,75,2026-02-15 16:36:00,56,88.64
10753,254,76,54,2026-02-15 16:41:00,35,57.74
8393,375,26,207,2026-02-15 16:53:00,31,48.82
16523,176,41,213,2026-02-15 16:58:00,16,28.03
10891,420,231,171,2026-02-15 17:03:00,29,44.69
10676,372,200,179,2026-02-15 17:05:00,30,46.09
11963,279,184,88,2026-02-15 17:34:00,34,54.14
15138,259,227,33,2026-02-15 17:45:00,10,17.76
2279,268,78,49,2026-02-15 17:48:00,29,47.01
5295,266,232,5,2026-02-15 17:49:00,31,52.48
13352,4,164,59,2026-02-15 18:04:00,38,59.01
2613,374,199,248,2026-02-15 18:05:00,57,86.1
2234,170,6,89,2026-02-15 18:06:00,31,49.03
19581,454,163,184,2026-02-15 18:14:00,29,43.41
8427,335,162,190,2026-02-15 18:23:00,58,88.04
7586,441,186,12,2026-02-15 18:38:00,24,39.15
15377,179,63,13,2026-02-15 18:49:00,27,44.2
2639,348,141,231,2026-02-15 18:53:00,40,61.08
14029,454,229,259,2026-02-15 18:59:00,33,55.77
2629,57,169,77,2026-02-15 19:00:00,16,26.34
8636,164,212,47,2026-02-15 19:00:00,13,25.1
2445,65,23,36,2026-02-15 19:05:00,25,38.18
8205,412,236,222,2026-02-15 19:10:00,44,67.63
263,244,147,221,2026-02-15 19:16:00,51,77.89
1859,9,11,200,2026-02-15 19:26:00,44,70.38
15956,158,171,57,2026-02-15 19:55:00,37,59.97
14775,197,27,149,2026-02-15 20:02:00,53,79.45
326,488,129,24,2026-02-15 20:08:00,40,58.24
8607,115,175,42,2026-02-15 20:09:00,33,52.11
16218,398,108,125,2026-02-15 20:12:00,52,85.69
11134,126,181,4,2026-02-15 20:22:00,44,67.96
2755,13,245,193,2026-02-15 20:31:00,40,60.67
8019,261,30,49,2026-02-15 20:54:00,10,18.18
17381,264,169,211,2026-02-15 20:55:00,28,43.84
6365,234,125,22,2026-02-15 21:01:00,20,33.86
13124,145,129,172,2026-02-15 21:01:00,32,48.54
3465,65,218,226,2026-02-15 21:10:00,58,91.84
10649,17,200,13,2026-02-15 21:19:00,11,22.89
4441,179,98,171,2026-02-15 21:21:00,13,22.81
10131,141,164,105,2026-02-15 21:25:00,23,33.91
8498,463,104,224,2026-02-15 21:31:00,56,86.35
18734,128,108,30,2026-02-15 21:38:00,18,30.08
16683,63,214,246,2026-02-15 21:42:00,57,90.98
15904,156,258,196,2026-02-15 21:47:00,18,27.82
2512,132,168,187,2026-02-15 22:10:00,6,13.9
14449,39,181,48,2026-02-15 22:19:00,50,76.29
10322,208,254,111,2026-02-15 22:38:00,25,39.46
4941,61,82,35,2026-02-15 22:39:00,29,46.39
15128,382,253,235,2026-02-15 22:57:00,52,78.96
796,351,205,33,2026-02-15 23:08:00,31,47.99
17431,130,207,151,2026-02-15 23:13:00,59,90.72
8994,7,219,264,2026-02-15 23:16:00,58,91.4
16926,239,41,134,2026-02-15 23:23:00,6,10.0
8439,192,165,18,2026-02-15 23:25:00,53,83.51
904,111,141,3,2026-02-15 23:39:00,25,39.65
5383,300,258,189,2026-02-15 23:47:00,20,28.61
1008,343,263,240,2026-02-15 23:49:00,47,78.4
12803,290,205,11,2026-02-15 23:50:00,51,81.9
9818,300,136,63,2026-02-16 00:00:00,48,74.47
17380,146,40,249,2026-02-16 00:00:00,12,21.16
6937,21,171,261,2026-02-16 00:06:00,27,46.13
1002,26,202,97,2026-02-16 00:07:00,48,76.54
9120,422,59,217,2026-02-16 00:10:00,18,32.78
11775,163,69,24,2026-02-16 00:18:00,7,14.73
10216,429,125,152,2026-02-16 00:19:00,31,49.97
11056,160,240,66,2026-02-16 00:24:00,51,81.68
14371,107,252,129,2026-02-16 00:30:00,5,8.1
19864,438,163,167,2026-02-16 00:32:00,37,57.11
16053,462,183,24,2026-02-16 00:33:00,31,49.22
5373,252,102,173,2026-02-16 00:34:00,5,11.85
4284,364,231,128,2026-02-16 00:38:00,55,82.91
414,210,247,97,2026-02-16 00:40:00,29,45.44
18520,158,39,155,2026-02-16 00:43:00,25,39.55
16041,201,149,45,2026-02-16 01:01:00,15,26.58
13675,363,83,174,2026-02-16 01:01:00,37,59.3
4118,63,250,120,2026-02-16 01:11:00,21,37.23
3467,376,246,16,2026-02-16 01:12:00,50,80.6
11810,426,172,147,2026-02-16 01:21:00,37,58.1
3447,339,151,29,2026-02-16 01:43:00,13,23.1
2498,98,231,106,2026-02-16 02:08:00,45,70.66
670,83,110,3,2026-02-16 02:10:00,53,82.14
1078,391,192,94,2026-02-16 02:12:00,45,71.83
13015,217,69,132,2026-02-16 02:16:00,8,15.6
6261,284,109,237,2026-02-16 02:21:00,23,36.2
18028,43,218,135,2026-02-16 02:25:00,18,27.6
14962,329,237,110,2026-02-16 02:29:00,25,40.47
5057,291,202,55,2026-02-16 02:42:00,40,64.27
9293,420,190,144,2026-02-16 02:47:00,36,57.49
15318,308,217,21,2026-02-16 02:48:00,16,25.3
34,444,96,108,2026-02-16 02:53:00,15,25.97
19079,282,187,227,2026-02-16 03:03:00,11,20.11
15670,40,110,106,2026-02-16 03:24:00,44,67.84
16151,102,106,248,2026-02-16 03:29:00,35,56.09
591,269,166,162,2026-02-16 03:29:00,39,60.06
18199,491,230,199,2026-02-16 03:36:00,58,91.96
4112,218,83,40,2026-02-16 03:36:00,53,79.03
1265,391,145,153,2026-02-16 03:48:00,41,64.32
7726,253,143,226,2026-02-16 03:50:00,52,81.51
16140,73,93,47,2026-02-16 03:53:00,31,48.71
10859,227,211,191,2026-02-16 03:54:00,45,68.41
7531,226,134,251,2026-02-16 03:54:00,37,55.64
11625,142,10,238,2026-02-16 04:00:00,7,9.05
96,492,187,15,2026-02-16 04:12:00,23,37.03
3472,334,86,98,2026-02-16 04:40:00,7,10.83
1631,416,183,2,2026-02-16 04:43:00,43,69.99
13379,246,102,263,2026-02-16 04:54:00,28,43.55
9346,166,255,55,2026-02-16 04:55:00,32,50.57
3785,216,218,227,2026-02-16 04:57:00,42,68.23
16161,407,243,153,2026-02-16 04:59:00,24,41.12
13478,169,123,240,2026-02-16 05:06:00,34,50.57
4479,130,60,247,2026-02-16 05:23:00,33,51.94
15908,386,4,69,2026-02-16 05:25:00,27,44.01
548,441,158,79,2026-02-16 05:28:00,8,16.23
12091,441,143,110,2026-02-16 05:28:00,31,48.1
3519,400,191,98,2026-02-16 05:35:00,51,78.86
13201,383,215,126,2026-02-16 05:37:00,51,81.55
1609,35,111,52,2026-02-16 06:02:00,53,84.62
4153,369,187,85,2026-02-16 06:09:00,52,81.13
1362,214,173,190,2026-02-16 06:13:00,57,86.32
12874,82,180,35,2026-02-16 06:29:00,8,12.37
9705,434,126,168,2026-02-16 06:38:00,15,24.87
11401,279,150,145,2026-02-16 06:51:00,9,16.63
976,206,113,165,2026-02-16 06:56:00,23,44.36
17413,408,69,262,2026-02-16 06:57:00,45,71.51
13821,395,54,253,2026-02-16 06:59:00,18,30.39
3896,383,233,169,2026-02-16 07:01:00,25,39.77
6765,151,151,65,2026-02-16 07:21:00,35,57.71
9673,62,207,27,2026-02-16 07:27:00,13,25.22
4621,9,165,1,2026-02-16 07:27:00,33,51.93
13466,411,143,87,2026-02-16 07:29:00,22,37.07
4246,192,25,248,2026-02-16 07:35:00,40,63.15
11447,470,91,204,2026-02-16 07:39:00,7,17.24
14423,251,5,120,2026-02-16 07:42:00,53,80.69
19797,168,131,214,2026-02-16 07:55:00,43,67.03
3330,105,98,94,2026-02-16 07:57:00,27,44.95
15581,302,35,222,2026-02-16 08:02:00,17,26.69
4967,75,90,49,2026-02-16 08:25:00,15,30.78
19622,53,167,75,2026-02-16 08:25:00,34,51.69
6279,107,149,200,2026-02-16 08:33:00,44,70.02
15032,321,64,161,2026-02-16 08:35:00,60,94.5
867,303,149,20,2026-02-16 08:37:00,56,86.49
10922,98,50,232,2026-02-16 08:39:00,32,50.35
6943,492,76,34,2026-02-16 08:41:00,29,48.18
18643,2,201,130,2026-02-16 08:41:00,59,91.88
9990,175,39,185,2026-02-16 08:46:00,37,57.03
7050,120,153,243,2026-02-16 08:47:00,54,82.37
18366,166,180,233,2026-02-16 08:55:00,55,83.3
16589,73,47,36,2026-02-16 08:56:00,31,49.08
1601,325,249,240,2026-02-16 09:11:00,35,55.17
11914,163,64,248,2026-02-16 09:15:00,28,43.28
2954,44,126,189,2026-02-16 09:22:00,41,66.47
2911,228,70,72,2026-02-16 09:28:00,34,55.97
19105,231,230,34,2026-02-16 09:45:00,29,48.99
2696,498,79,127,2026-02-16 10:02:00,38,59.99
11684,64,126,55,2026-02-16 10:17:00,56,87.98
3881,28,21,132,2026-02-16 10:26:00,56,87.3
14441,468,182,125,2026-02-16 10:35:00,15,27.77
16484,405,243,217,2026-02-16 10:57:00,57,88.75
9127,69,193,128,2026-02-16 10:59:00,56,88.35
9344,105,42,182,2026-02-16 11:02:00,40,64.19
15052,293,133,265,2026-02-16 11:14:00,50,79.82
18766,201,255,32,2026-02-16 11:26:00,59,92.97
19909,56,91,243,2026-02-16 11:31:00,25,40.78
9894,165,56,134,2026-02-16 11:32:00,56,85.23
16964,36,155,50,2026-02-16 11:35:00,12,19.51
4786,325,61,97,2026-02-16 11:43:00,6,9.75
11495,358,107,186,2026-02-16 11:43:00,38,59.76
1153,403,112,211,2026-02-16 11:47:00,40,62.69
19241,218,264,119,2026-02-16 11:48:00,47,73.95
13426,463,124,169,2026-02-16 11:55:00,25,37.65
567,420,23,85,2026-02-16 12:11:00,37,59.89
3528,321,53,108,2026-02-16 12:18:00,21,33.67
9301,54,208,241,2026-02-16 12:18:00,20,31.47
13923,141,123,145,2026-02-16 12:18:00,54,86.31
12695,93,207,128,2026-02-16 12:19:00,42,65.56
11924,150,15,228,2026-02-16 12:32:00,30,46.64
10179,232,120,248,2026-02-16 12:45:00,41,65.64
13422,284,178,57,2026-02-16 12:47:00,7,14.5
11022,117,28,47,2026-02-16 12:49:00,29,49.35
3558,92,186,125,2026-02-16 13:12:00,49,74.94
14198,477,233,156,2026-02-16 13:13:00,16,30.54
19476,189,25,161,2026-02-16 13:14:00,18,30.24
13762,145,136,21,2026-02-16 13:19:00,20,35.08
4748,56,203,15,2026-02-16 13:20:00,5,11.56
1851,152,192,104,2026-02-16 13:27:00,33,54.36
14670,18,124,170,2026-02-16 13:29:00,52,81.79
19220,183,83,100,2026-02-16 13:31:00,7,10.3
14629,253,149,257,2026-02-16 13:36:00,12,21.94
6267,216,262,159,2026-02-16 13:37:00,39,61.1
9069,384,94,113,2026-02-16 13:41:00,22,36.25
11987,197,148,72,2026-02-16 13:46:00,59,92.3
11949,321,36,187,2026-02-16 13:49:00,60,90.08
11429,190,258,39,2026-02-16 13:51:00,15,27.07
989,486,175,28,2026-02-16 13:52:00,8,16.02
3817,31,237,246,2026-02-16 14:02:00,14,24.2
15080,266,223,129,2026-02-16 14:05:00,17,28.93
2804,22,18,14,2026-02-16 14:06:00,25,38.65
1380,319,9,153,2026-02-16 14:12:00,33,54.02
14227,320,94,149,2026-02-16 14:22:00,9,13.41
4015,128,174,69,2026-02-16 14:22:00,11,14.25
15714,86,109,23,2026-02-16 14:27:00,34,55.49
8896,174,17,264,2026-02-16 14:34:00,11,18.41
18233,197,148,85,2026-02-16 14:36:00,21,34.47
4152,164,179,204,2026-02-16 14:40:00,16,24.49
11020,264,2,31,2026-02-16 14:41:00,13,20.2
12432,401,122,24,2026-02-16 14:45:00,32,47.44
5443,480,263,142,2026-02-16 14:50:00,28,44.37
6484,1,207,187,2026-02-16 15:13:00,48,72.89
16463,358,167,86,2026-02-16 15:21:00,41,64.26
7514,164,210,261,2026-02-16 15:57:00,49,75.24
2340,316,261,71,2026-02-16 15:57:00,15,23.86
15434,314,166,78,2026-02-16 15:58:00,58,89.31
15821,123,103,23,2026-02-16 16:01:00,7,12.42
4591,172,138,23,2026-02-16 16:07:00,28,47.19
2847,162,77,146,2026-02-16 16:24:00,32,51.58
19784,421,171,125,2026-02-16 16:32:00,49,74.87
8396,309,137,124,2026-02-16 16:41:00,20,31.56
17865,416,24,71,2026-02-16 17:10:00,8,18.35
14450,468,6,105,2026-02-16 17:16:00,28,44.59
7997,356,243,70,2026-02-16 17:19:00,20,33.31
4645,257,131,223,2026-02-16 17:21:00,27,42.11
8903,11,31,96,2026-02-16 17:27:00,52,79.78
954,165,198,236,2026-02-16 17:34:00,43,65.46
3435,118,216,236,2026-02-16 17:44:00,24,43.7
19888,311,99,246,2026-02-16 17:55:00,37,60.46
18315,140,93,17,2026-02-16 18:02:00,32,49.73
9702,329,159,127,2026-02-16 18:10:00,6,10.19
16884,258,8,209,2026-02-16 18:11:00,16,27.7
9405,24,260,24,2026-02-16 18:30:00,30,50.65
6370,90,229,19,2026-02-16 18:31:00,26,42.69
7703,284,96,123,2026-02-16 18:33:00,51,77.97
11721,239,190,22,2026-02-16 18:45:00,44,69.92
9698,95,109,117,2026-02-16 18:53:00,30,46.75
19104,488,141,7,2026-02-16 19:08:00,24,40.81
8794,16,183,187,2026-02-16 19:13:00,13,23.48
58,499,88,132,2026-02-16 19:18:00,5,10.26
13009,345,27,67,2026-02-16 19:27:00,43,65.49
8215,467,216,17,2026-02-16 19:41:00,9,15.77
13334,372,125,234,2026-02-16 19:49:00,31,48.8
4660,212,34,137,2026-02-16 19:52:00,39,59.92
9726,116,7,91,2026-02-16 19:53:00,23,39.26
16532,344,74,194,2026-02-16 19:55:00,11,20.08
8922,33,3,260,2026-02-16 20:06:00,16,25.39
5268,388,33,10,2026-02-16 20:10:00,57,88.79
17837,390,5,183,2026-02-16 20:19:00,57,92.35
12220,203,175,57,2026-02-16 20:21:00,34,57.89
6254,471,51,182,2026-02-16 20:24:00,18,33.68
16882,134,139,251,2026-02-16 20:45:00,7,14.58
6224,146,41,1,2026-02-16 20:50:00,59,89.48
6659,156,178,166,2026-02-16 20:56:00,55,86.18
3232,117,233,67,2026-02-16 20:59:00,39,60.93
16745,218,159,36,2026-02-16 21:01:00,20,37.04
2156,429,90,239,2026-02-16 21:02:00,41,67.58
14385,44,41,32,2026-02-16 21:07:00,49,74.76
12569,115,177,133,2026-02-16 21:16:00,55,88.59
16951,366,200,166,2026-02-16 21:17:00,29,47.66
13759,55,158,261,2026-02-16 21:37:00,52,84.36
18993,218,101,179,2026-02-16 21:37:00,17,28.72
5620,461,8,128,2026-02-16 21:40:00,9,14.66
5989,299,24,44,2026-02-16 21:53:00,13,24.64
6080,359,146,16,2026-02-16 22:01:00,23,36.2
10163,1,20,140,2026-02-16 22:01:00,55,87.27
17467,266,203,123,2026-02-16 22:04:00,53,82.59
281,253,253,82,2026-02-16 22:12:00,35,53.28
19735,373,251,168,2026-02-16 22:22:00,15,26.47
1714,25,217,260,2026-02-16 22:24:00,36,52.48
1384,305,80,190,2026-02-16 22:41:00,59,92.19
19021,207,212,117,2026-02-16 22:42:00,53,83.2
4697,499,232,200,2026-02-16 22:43:00,54,82.54
2123,167,191,197,2026-02-16 22:59:00,46,72.04
1425,85,180,58,2026-02-16 23:05:00,11,14.17
15481,164,10,259,2026-02-16 23:06:00,25,40.2
18737,245,155,61,2026-02-16 23:09:00,16,26.66
13276,338,6,37,2026-02-16 23:10:00,24,39.64
15726,8,230,27,2026-02-16 23:13:00,55,82.24
13401,181,133,253,2026-02-16 23:17:00,25,39.94
5316,464,223,226,2026-02-16 23:22:00,15,26.74
19761,448,256,31,2026-02-16 23:29:00,9,15.31
9068,87,229,151,2026-02-16 23:35:00,52,80.06
5637,48,193,183,2026-02-16 23:35:00,6,8.49
18915,143,124,153,2026-02-16 23:37:00,52,79.89
914,458,153,68,2026-02-16 23:44:00,24,39.62
13610,182,220,134,2026-02-16 23:46:00,58,90.14
12859,153,41,88,2026-02-16 23:52:00,5,13.47
12734,416,127,47,2026-02-17 00:12:00,11,20.8
12786,296,29,91,2026-02-17 00:16:00,60,93.85
9961,315,11,23,2026-02-17 00:17:00,20,32.99
3759,273,31,196,2026-02-17 00:18:00,40,60.3
9150,453,62,218,2026-02-17 00:18:00,13,22.15
1079,103,89,105,2026-02-17 00:26:00,11,20.57
10552,32,164,225,2026-02-17 00:31:00,31,50.95
15881,380,236,13,2026-02-17 00:35:00,11,19.83
19201,181,127,262,2026-02-17 00:41:00,10,14.1
14796,150,176,173,2026-02-17 00:41:00,26,42.45
7612,126,9,123,2026-02-17 00:42:00,58,91.79
13119,377,140,64,2026-02-17 00:45:00,38,61.38
18241,328,231,1,2026-02-17 00:51:00,11,21.19
7307,240,233,160,2026-02-17 01:07:00,47,75.65
2615,216,45,115,2026-02-17 01:13:00,29,45.67
17134,33,89,152,2026-02-17 01:17:00,60,94.24
14381,78,41,158,2026-02-17 01:33:00,26,41.32
14480,343,64,63,2026-02-17 01:38:00,56,89.09
13752,271,141,264,2026-02-17 01:39:00,10,19.62
7428,449,143,264,2026-02-17 01:39:00,42,66.83
18913,192,153,47,2026-02-17 01:39:00,32,46.36
11533,432,38,63,2026-02-17 01:44:00,28,44.38
10039,135,179,163,2026-02-17 01:45:00,25,43.46
13937,326,52,238,2026-02-17 01:58:00,21,34.13
10876,258,221,155,2026-02-17 02:00:00,5,9.0
2076,483,241,208,2026-02-17 02:00:00,41,63.91
2882,470,44,36,2026-02-17 02:07:00,5,10.25
12291,426,30,185,2026-02-17 02:07:00,25,42.62
10994,239,196,228,2026-02-17 02:14:00,6,12.06
16903,457,136,256,2026-02-17 02:18:00,37,58.7
4566,412,223,67,2026-02-17 02:22:00,48,75.34
5400,6,16,16,2026-02-17 02:28:00,56,87.99
18158,147,34,169,2026-02-17 02:34:00,43,69.54
18573,306,39,149,2026-02-17 02:44:00,9,18.67
18096,228,119,86,2026-02-17 02:54:00,25,39.51
12290,427,111,184,2026-02-17 02:59:00,10,16.91
14147,26,57,27,2026-02-17 02:59:00,44,64.19
858,172,176,96,2026-02-17 03:04:00,42,65.33
18084,368,202,71,2026-02-17 03:18:00,10,17.12
5457,76,151,159,2026-02-17 03:19:00,19,29.56
16217,212,66,66,2026-02-17 03:27:00,28,43.57
2620,450,31,56,2026-02-17 03:29:00,16,27.94
11714,294,147,195,2026-02-17 03:31:00,48,74.73
10560,167,17,254,2026-02-17 03:34:00,23,39.33
1581,135,262,164,2026-02-17 03:41:00,52,80.24
9999,290,199,218,2026-02-17 03:52:00,20,33.25
12093,293,121,111,2026-02-17 03:56:00,5,9.0
18874,40,139,63,2026-02-17 04:04:00,16,26.21
6107,257,194,185,2026-02-17 04:20:00,22,38.99
14284,200,74,89,2026-02-17 04:21:00,56,87.47
3255,474,212,16,2026-02-17 04:21:00,8,15.57
10348,198,210,119,2026-02-17 04:24:00,52,84.28
14940,74,170,105,2026-02-17 04:24:00,39,62.55
13987,419,87,47,2026-02-17 04:25:00,26,42.71
3795,8,11,265,2026-02-17 04:26:00,18,29.41
18799,183,14,211,2026-02-17 04:31:00,45,70.92
8036,94,208,38,2026-02-17 04:35:00,20,34.23
10213,380,152,150,2026-02-17 04:38:00,45,72.02
1107,499,6,15,2026-02-17 04:45:00,54,85.19
13660,134,177,23,2026-02-17 05:00:00,11,20.02
4530,116,64,247,2026-02-17 05:04:00,31,50.59
11182,334,186,242,2026-02-17 05:07:00,51,81.16
15255,434,158,182,2026-02-17 05:13:00,31,48.8
19431,192,201,174,2026-02-17 05:14:00,31,48.32
19369,340,219,180,2026-02-17 05:20:00,57,89.69
14752,259,243,102,2026-02-17 05:28:00,7,12.68
7500,388,15,257,2026-02-17 05:29:00,8,12.55
18100,178,78,94,2026-02-17 05:41:00,57,90.06
12043,99,68,242,2026-02-17 05:43:00,31,50.59
538,423,145,79,2026-02-17 05:54:00,46,72.63
13735,50,74,222,2026-02-17 06:10:00,27,41.95
15806,361,39,212,2026-02-17 06:12:00,48,73.02
3433,343,78,98,2026-02-17 06:18:00,49,77.98
17236,441,184,181,2026-02-17 06:18:00,27,44.34
19529,24,119,193,2026-02-17 06:21:00,23,35.22
3999,288,122,218,2026-02-17 06:27:00,46,71.94
7696,234,37,106,2026-02-17 06:31:00,34,53.53
1724,137,45,188,2026-02-17 06:54:00,17,28.35
3110,35,247,124,2026-02-17 07:11:00,21,32.58
12034,155,63,113,2026-02-17 07:22:00,41,66.44
6516,351,44,77,2026-02-17 07:29:00,5,11.24
5822,327,170,135,2026-02-17 07:33:00,37,58.41
10337,460,72,70,2026-02-17 07:47:00,26,40.87
4496,362,104,73,2026-02-17 07:57:00,57,88.61
6407,240,89,261,2026-02-17 08:03:00,5,10.09
2778,99,25,218,2026-02-17 08:12:00,10,17.8
19726,95,122,215,2026-02-17 08:12:00,44,75.27
2170,244,209,116,2026-02-17 08:25:00,6,11.63
4248,142,137,154,2026-02-17 08:34:00,47,70.76
19647,209,59,32,2026-02-17 09:05:00,47,74.16
6778,308,47,152,2026-02-17 09:07:00,15,26.96
10927,78,118,131,2026-02-17 09:11:00,16,30.94
7885,411,7,49,2026-02-17 09:14:00,55,86.59
2320,310,49,66,2026-02-17 09:19:00,54,82.82
14240,258,62,34,2026-02-17 09:21:00,41,64.89
2859,305,231,22,2026-02-17 09:23:00,53,83.55
12964,227,71,48,2026-02-17 09:26:00,34,51.5
359,373,174,150,2026-02-17 09:28:00,58,90.55
1928,67,236,27,2026-02-17 09:38:00,41,63.01
16869,383,74,256,2026-02-17 09:42:00,59,91.26
13844,188,216,73,2026-02-17 10:03:00,55,88.92
18889,94,40,263,2026-02-17 10:04:00,44,73.09
13312,264,53,77,2026-02-17 10:07:00,27,43.17
9418,363,47,201,2026-02-17 10:18:00,50,82.72
9484,465,165,123,2026-02-17 10:26:00,60,92.02
8584,47,80,230,2026-02-17 10:37:00,9,16.8
1256,359,11,169,2026-02-17 10:51:00,42,66.0
5817,191,18,115,2026-02-17 10:52:00,12,23.08
17597,402,150,68,2026-02-17 10:59:00,52,81.44
19371,171,199,12,2026-02-17 11:05:00,28,41.55
19646,229,167,91,2026-02-17 11:10:00,27,42.9
9541,275,28,166,2026-02-17 11:14:00,18,26.22
13739,84,120,244,2026-02-17 11:18:00,57,85.21
15829,68,45,173,2026-02-17 11:19:00,58,89.96
2081,376,131,189,2026-02-17 11:24:00,12,21.38
8596,23,95,56,2026-02-17 11:30:00,40,62.78
2892,70,158,40,2026-02-17 11:30:00,17,32.14
12481,416,189,83,2026-02-17 11:31:00,52,76.4
15650,54,220,146,2026-02-17 11:42:00,29,46.36
363,321,176,133,2026-02-17 11:48:00,15,24.83
16007,31,182,58,2026-02-17 11:58:00,23,38.3
12123,438,21,102,2026-02-17 12:02:00,20,30.19
18894,40,227,247,2026-02-17 12:12:00,14,22.99
6199,129,103,16,2026-02-17 12:18:00,23,35.43
17252,320,46,8,2026-02-17 12:23:00,23,39.45
11827,67,98,186,2026-02-17 12:31:00,7,9.81
11443,210,38,109,2026-02-17 12:33:00,29,44.34
13908,54,250,175,2026-02-17 12:34:00,34,54.62
17888,78,152,137,2026-02-17 12:42:00,41,59.79
11293,10,95,213,2026-02-17 12:46:00,44,66.98
9098,303,149,250,2026-02-17 12:50:00,44,70.47
17061,95,176,68,2026-02-17 12:54:00,30,51.41
6625,362,246,250,2026-02-17 12:55:00,60,94.09
10590,88,197,42,2026-02-17 13:12:00,15,26.76
2130,159,262,50,2026-02-17 13:16:00,44,69.26
8042,331,142,259,2026-02-17 13:20:00,33,51.98
11732,369,227,73,2026-02-17 13:21:00,49,77.67
12899,326,110,253,2026-02-17 13:38:00,13,24.76
8830,340,156,213,2026-02-17 13:47:00,13,18.7
4495,87,151,84,2026-02-17 13:50:00,13,23.52
5935,238,208,127,2026-02-17 13:51:00,25,39.73
19512,50,26,163,2026-02-17 13:53:00,32,50.21
6503,222,156,195,2026-02-17 13:53:00,28,44.55
19780,102,213,150,2026-02-17 13:57:00,16,26.47
17579,168,144,139,2026-02-17 13:58:00,29,45.76
11579,298,136,69,2026-02-17 14:10:00,35,55.67
8479,475,232,263,2026-02-17 14:11:00,54,84.5
13921,163,159,145,2026-02-17 14:15:00,15,21.01
16547,185,4,59,2026-02-17 14:15:00,52,78.69
9987,88,222,17,2026-02-17 14:24:00,36,53.77
4011,30,193,134,2026-02-17 14:31:00,51,78.45
15817,251,200,12,2026-02-17 14:33:00,32,49.66
11665,299,147,43,2026-02-17 14:35:00,17,29.51
18236,213,254,35,2026-02-17 14:45:00,55,83.93
8277,95,139,228,2026-02-17 14:49:00,30,49.77
13441,339,79,158,2026-02-17 14:53:00,37,60.19
14414,491,209,238,2026-02-17 15:02:00,19,30.58
17769,97,73,167,2026-02-17 15:11:00,59,92.07
290,248,260,136,2026-02-17 15:20:00,50,79.33
2152,465,137,190,2026-02-17 15:26:00,50,77.71
4464,424,54,170,2026-02-17 15:40:00,39,65.08
4961,288,68,105,2026-02-17 15:41:00,13,20.13
18616,404,154,182,2026-02-17 15:55:00,54,83.47
8305,326,253,7,2026-02-17 16:12:00,25,43.8
9819,159,120,165,2026-02-17 16:15:00,21,38.1
3154,266,31,81,2026-02-17 16:23:00,59,92.87
2214,189,150,132,2026-02-17 16:39:00,21,34.86
1248,121,33,7,2026-02-17 16:40:00,11,24.64
12740,446,181,143,2026-02-17 16:44:00,50,76.93
4159,161,95,85,2026-02-17 16:45:00,32,49.5
4863,121,238,193,2026-02-17 16:47:00,16,27.73
10083,222,240,251,2026-02-17 17:29:00,24,39.63
14275,114,83,60,2026-02-17 17:37:00,13,19.87
4893,391,131,132,2026-02-17 17:40:00,15,24.5
2047,94,85,81,2026-02-17 17:45:00,40,60.91
3789,94,169,95,2026-02-17 17:45:00,13,22.21
14667,471,91,112,2026-02-17 17:50:00,31,51.58
4838,467,58,97,2026-02-17 17:55:00,27,42.63
10980,89,197,39,2026-02-17 18:00:00,45,69.01
1619,498,36,160,2026-02-17 18:01:00,24,43.44
264,91,199,4,2026-02-17 18:02:00,16,25.87
4756,144,183,240,2026-02-17 18:14:00,12,17.93
19359,444,86,258,2026-02-17 18:14:00,26,44.14
12861,162,17,14,2026-02-17 18:45:00,54,85.09
5296,338,147,90,2026-02-17 18:45:00,37,57.17
8587,267,152,237,2026-02-17 18:53:00,46,71.86
12800,462,182,13,2026-02-17 18:57:00,8,16.37
14094,368,187,240,2026-02-17 19:00:00,29,44.82
3833,358,68,198,2026-02-17 19:01:00,33,51.62
10842,114,23,261,2026-02-17 19:02:00,52,82.96
17251,366,74,173,2026-02-17 19:03:00,26,42.3
14924,287,60,78,2026-02-17 19:07:00,27,45.21
9998,25,45,20,2026-02-17 19:19:00,49,76.23
2243,413,26,226,2026-02-17 19:22:00,23,37.84
1110,489,12,60,2026-02-17 19:23:00,5,11.17
8046,409,2,58,2026-02-17 19:37:00,25,40.05
1521,318,186,46,2026-02-17 19:37:00,31,46.81
5572,65,232,215,2026-02-17 19:42:00,26,44.43
15657,219,54,261,2026-02-17 19:45:00,10,17.23
6749,399,216,122,2026-02-17 19:45:00,28,45.68
15272,293,253,161,2026-02-17 19:46:00,6,11.97
12143,447,23,77,2026-02-17 19:48:00,5,10.66
7810,383,122,9,2026-02-17 20:17:00,45,69.99
7012,384,141,76,2026-02-17 20:19:00,24,38.73
19140,254,245,88,2026-02-17 20:24:00,52,83.36
17255,435,50,144,2026-02-17 20:33:00,49,78.09
14577,439,159,109,2026-02-17 20:36:00,32,54.13
